corr_b_beta,corr_b_share,corr_b_s,corr_b_behavior,auc,cliffs_delta,silhouette,variance_ratio,var_beta_star,extreme_isolated
0.8308466846428423,0.8534048945588376,0.026547262900042282,0.6494391536872148,0.854038630377524,0.39039039039039036,0.08674123179441912,0.44456500408346655,0.03462903145609993,True
0.8180692208977459,0.854141589711388,0.07318959739502512,0.6718834171306373,0.8555750658472344,0.37012012012012013,0.1284359832691055,0.6253398856801394,0.047573042064212465,True
0.8452730811535655,0.8789195991858627,0.04433172249556514,0.7171222503295295,0.8663301141352063,0.5825825825825826,0.12093147219019235,0.5346574968509539,0.046915040388547644,True
0.7219453534145768,0.8101595810462935,0.03806059294365996,0.5172619865598767,0.7172958735733099,0.36556104446012705,0.07863475366457148,0.4808710671100228,0.031208504786317297,True
0.8418521122872525,0.8328677661965231,-0.08447821078749837,0.6095239497236717,0.8413081650570676,0.3486238532110092,0.1608897084151773,0.6768894566866882,0.036159500525339804,True
0.8311942631574394,0.8780016471361879,-0.1271603496960977,0.6146275561903305,0.8542581211589113,0.5935074100211715,0.20456343437481211,0.7033540150048728,0.03569255476379007,True
0.7766169859556866,0.8509078964896156,-0.010022861669201152,0.6047073528499284,0.7892888498683055,0.43724966622162886,0.08854824332645808,0.5444250560510548,0.0318735354224934,True
0.8106478666830843,0.8430928111088914,-0.09563454359304863,0.6294425694416956,0.8314310798946444,0.38820301783264743,0.13587097850849944,0.5306853034619134,0.036180607512362996,True
0.7305206033605276,0.8235614485091227,-0.042250847882689666,0.5690315820492332,0.7996049165935031,0.29218106995884774,0.07126054311852216,0.5300690765206504,0.037354929382766994,True
0.840236849182871,0.8015226805815325,0.04528366825355677,0.6179769212418018,0.8268217734855136,0.45890909090909093,0.13601516040427997,0.4888013240505056,0.03816717380715552,True
0.8021839133044728,0.8706859547434019,0.024139346251209684,0.700044488027937,0.7875329236172081,0.3980239943542696,0.0991919040330004,0.5871632902237365,0.041229911279152,True
0.8466990961471471,0.8777664531771364,-0.04117682565417192,0.6516705988282823,0.8669885864793679,0.5695897023330652,0.16264403995949187,0.5466015725450581,0.03427540133848361,True
0.7725165897781735,0.8283188686244658,0.02631104923854587,0.6037049661819807,0.7947761194029851,0.38836363636363636,0.09860816498578838,0.4603709291872287,0.039051802015817705,True
0.7955243951253109,0.8227911223391626,-0.1170368766130517,0.6159232511790207,0.8004828797190517,0.37585733882030176,0.09417740809568731,0.4680204259305835,0.03231074069325155,True
0.7756674975636417,0.8074814308018071,-0.03919249595802113,0.6860774634981898,0.8088235294117647,0.5165165165165165,0.15349783610952555,0.43534675208479184,0.03572096066496797,True
0.8371527173809991,0.8495604720007949,-0.009903667289726241,0.7395377427408213,0.8685250219490781,0.5193650793650794,0.10698084872830162,0.5119514769423505,0.043354166523923494,True
0.8338856532582797,0.8563740776831753,-0.04667407818448538,0.6271294877364519,0.8735733099209834,0.5342935528120714,0.10565099303849468,0.48667813472673255,0.038987199122661076,True
0.8068084124552495,0.8115190970837622,0.07172891789528563,0.6807817261660012,0.8266022827041265,0.6132674664784756,0.12714461192437868,0.6048124630485616,0.03703159445242046,True
0.8170725601637185,0.816051106533201,0.07212289034803689,0.6341971344810984,0.7949956101843723,0.507410021171489,0.11007583333989772,0.42457193802490634,0.038980649786815126,True
0.8160379237388912,0.8911266523730491,0.028168527907496316,0.6827967337604973,0.8377963125548727,0.3733239237826394,0.1804348147753786,0.47611630580719133,0.03799717285190296,True
0.8212436968869035,0.868174175710135,0.2262599105891069,0.6663196282234719,0.8557945566286216,0.5507544581618655,0.11240617014997525,0.5289652568921634,0.04142957018973923,True
0.8062486090670482,0.8634667292110755,0.05551081337195062,0.710083080914702,0.8167251975417034,0.2635135135135135,0.16046610549279222,0.6025030747529988,0.05405238398659121,True
0.845903574188865,0.869544502616907,0.09760564834151995,0.7103231373420641,0.8599648814749781,0.43636363636363634,0.11629455078554811,0.5203595613734731,0.035343404492554985,True
0.8281920884951199,0.8397053245624994,-0.0037302471382198187,0.6497473135643694,0.8325285338015803,0.4145527369826435,0.14332455255925755,0.42449640947213485,0.03907754138564808,True
0.8585812399829492,0.8986364410402241,0.012198945252037439,0.655573736810697,0.8364793678665496,0.6006006006006006,0.115443858580612,0.43542045138590973,0.035992898026306765,True
0.8001817334051913,0.8287695730510983,0.10889946453641183,0.6105419419187127,0.815188762071993,0.41309090909090906,0.10090787566992347,0.44342055841105127,0.03242931207792293,True
0.7977971388772235,0.8421688416469608,-0.18041407187441075,0.6517338827150038,0.8233099209833188,0.265015015015015,0.1385742840452937,0.5052611180465674,0.040265325579136,True
0.8363553556201124,0.8540630594560118,-0.015598978087089035,0.6857443753483602,0.828577699736611,0.42267267267267267,0.13875457242801315,0.5029826436666621,0.04738562927425067,True
0.8350295170676343,0.8742240809379127,0.03083738239319117,0.6551425381960904,0.8336259877085163,0.47304907481898634,0.11778315525570716,0.4565500547705749,0.04249197491015179,True
0.790757875145196,0.8715820805712443,0.08314805712161347,0.6215428186637678,0.8753292361720808,0.37168141592920356,0.07661050763605814,0.5743858999903806,0.028581197371913187,True
0.808360576449204,0.8559813854097668,-0.05538257699518012,0.6154337752329385,0.851404741000878,0.597918022121015,0.08131304304062338,0.43977956594580075,0.04127189456382612,True
0.8222106695824097,0.8326178415741933,0.13746392412484143,0.7057388189245346,0.8652326602282705,0.4787379972565158,0.11786925104914302,0.5281558391155049,0.034880177315945005,True
0.7768038718184759,0.8395565500358456,-0.07441261246414671,0.5879742175623732,0.8066286215978928,0.4347212420606916,0.1640383409671247,0.4943547015489143,0.039478855502944034,True
0.808648374902965,0.8498182381267193,-0.055477093729763415,0.7034506663713488,0.83099209833187,0.45962732919254656,0.07034656931744321,0.5140795276920722,0.03015181135925592,True
0.8465106889615359,0.8612120809036593,0.04076600274355272,0.5853268217347424,0.8825724319578578,0.573968253968254,0.10704034079174017,0.4125515370104994,0.03508696653617971,True
0.8007389072115051,0.8480866529176848,-0.02084683944033781,0.643459876329532,0.8426251097453906,0.4521795705920625,0.06933890719461216,0.28508528382758674,0.03162270751324077,True
0.8374115821697429,0.85622088383163,-0.08504169358279344,0.7037145638595325,0.867208077260755,0.46836363636363637,0.1238850795985883,0.5148089777362832,0.0355916989890567,True
0.7961854823150776,0.8615223317127456,0.1758781714498719,0.6331918863827645,0.8456979806848113,0.2858151023288638,0.1299806043506136,0.6104920472098213,0.0410763752452387,True
0.8665553652513133,0.8184250029910374,0.0009218620476708407,0.6419557120778258,0.8632572431957859,0.48672566371681414,0.11373809162744651,0.4925787150351097,0.0305965040870994,True
0.8037598847404903,0.8553423807439687,0.17963906714307262,0.6099053500978142,0.8230904302019315,0.5561044460127029,0.07844375112129609,0.4704145073983753,0.03664379269817138,True
0.7675614074065716,0.8293642297317507,0.11068187877307512,0.5880126240012032,0.80684811237928,0.5418689320388349,0.08619080036395535,0.6557586879033304,0.0351782306756211,True
0.8276780807539703,0.8716995436543216,0.057612301472332296,0.6855990818318327,0.8494293239683933,0.4739652870493992,0.09818778219346334,0.48087001988798134,0.036835672395825865,True
0.8586822125144877,0.8591623743819187,-0.009889215383841573,0.7116093587189047,0.9080333625987709,0.5838509316770186,0.11398600075000971,0.5079018462698931,0.03610885885144514,True
0.7622372302599141,0.8235068510578888,-0.20272132123348677,0.5928350852182749,0.8237489025460931,0.5448129851799577,0.09963950224954664,0.5003062991778467,0.037318285971772475,True
0.8552226924052138,0.8620993455927373,0.1740403214934525,0.6622464790340259,0.8474539069359087,0.4835390946502058,0.09277804954571461,0.5965120097687806,0.04258822244235707,True
0.8185162381113291,0.7604998949488645,-0.019176957846756888,0.6528315257329191,0.852721685689201,0.41309090909090906,0.09340842681388635,0.3848993376353913,0.04851440956725345,True
0.8311649202557548,0.8626621435440383,-0.010199933933975606,0.5749166688573005,0.8165057067603161,0.4021818181818182,0.07981491162082184,0.4559176862778723,0.033438914966773904,True
0.8108592616208957,0.8376816885018353,-0.019366022214292317,0.7039838787359644,0.8123353819139596,0.39586114819759677,0.06657867917064011,0.423650662606547,0.03234218326202625,True
